i,x,y,theta
183,6.44928134889335,2.50000167356026,5.82573734332787E-06
184,6.45115704319891,2.50000167757567,5.84036315347374E-06
185,6.45303280174708,2.50000168147915,5.85711339906288E-06
186,6.45490849648215,2.50000168546186,5.87195819024785E-06
187,6.45659176242346,2.50000168894253,5.78110614238164E-06
188,6.45827495506369,2.50000169230266,5.74149416022089E-06
189,6.45995804804505,2.50000169562791,5.72432134283866E-06
190,6.46164119506665,2.50000169877883,5.72199199437571E-06
191,6.46332427896553,2.50000170195734,5.72466884135373E-06
192,6.46500743145317,2.50000170501039,5.73333171210279E-06
193,6.46669052487055,2.50000170811758,5.74219876712713E-06
194,6.46837368645138,2.50000171111535,5.75437921190798E-06
195,6.47005678705689,2.50000171417743,5.76527154718154E-06
196,6.47173995378342,2.50000171713507,5.77864032411664E-06
197,6.47342305785621,2.50000172016052,5.79026229938552E-06
198,6.47510622684006,2.50000172308292,5.80410663720768E-06
199,6.47678933236927,2.50000172607414,5.81607076758049E-06
200,6.47847250231642,2.50000172896256,5.83018402358844E-06
201,6.48015560852401,2.50000173191993,5.8423821827588E-06
202,6.48183877899687,2.50000173477439,5.85670973085322E-06
203,6.4835218856553,2.50000173769769,5.86911568091116E-06
204,6.48520505654747,2.50000174051786,5.8836462993166E-06
205,6.48688816361566,2.50000174340671,5.89625665074956E-06
206,6.4885713349182,2.50000174619222,5.91099099838644E-06
207,6.49025444240116,2.50000174904622,5.92380856399434E-06
208,6.49193761412364,2.50000175179669,5.93875055869877E-06
209,6.49362072203122,2.50000175461548,5.95177992230818E-06
210,6.49530389418217,2.50000175733053,5.96693449770388E-06
211,6.49698700252128,2.50000176011374,5.98018087745159E-06
212,6.4986701751062,2.50000176279302,5.99555340657158E-06
213,6.50035328388125,2.50000176554028,6.00902235757939E-06
214,6.50203645690381,2.50000176818342,6.0246184952123E-06
215,6.50371956611803,2.50000177089437,6.03831582381674E-06
216,6.50521024653877,2.50000177321069,5.94592610175002E-06
217,6.50670085365833,2.500001775415,5.90477225977787E-06
218,6.50819136112234,2.5000017775868,5.88606190371613E-06
219,6.50968192262929,2.5000017796007,5.88219697574634E-06
220,6.51117242101675,2.50000178163615,5.88333890363637E-06
221,6.51266298799551,2.50000178355734,5.89046929733496E-06
222,6.51415349590702,2.50000178552349,5.89780388683202E-06
223,6.51564407198435,2.50000178738958,5.90845401756009E-06
224,6.51713458708917,2.5000017893097,5.91781606550684E-06
225,6.51862516831725,2.50000179113416,5.92965650471174E-06
226,6.52011568689427,2.50000179301587,5.93975021896983E-06
227,6.52160627038447,2.50000179480314,5.95206813254315E-06
228,6.52309679042263,2.50000179664861,5.96250588098998E-06
229,6.52458737488075,2.50000179839987,5.97509449821648E-06
230,6.5260778956018,2.50000180020947,5.98576796256679E-06
231,6.52756848059006,2.50000180192478,5.99857246275431E-06
232,6.52905900176629,2.50000180369833,6.0094551836212E-06
233,6.53054958717809,2.50000180537743,6.02246412188746E-06
234,6.53204010876821,2.50000180711463,6.03355248060944E-06
235,6.53353069459443,2.50000180875722,6.04676628773587E-06
236,6.53502121660327,2.50000181045776,6.05806286938957E-06
237,6.53651180285328,2.50000181206352,6.07148523647021E-06
238,6.53800232529049,2.5000018137271,6.08299439839346E-06
239,6.53949291197262,2.50000181529574,6.09663003215846E-06
240,6.54098343484493,2.50000181692207,6.10835676416293E-06
241,6.54247402196448,2.5000018184533,6.12221080753864E-06
242,6.54396454527609,2.5000018200421,6.13416043178508E-06
243,6.54545513283655,2.50000182153563,6.14823830392026E-06
244,6.5469456565905,2.50000182308661,6.16041638736699E-06
245,6.54843624459461,2.50000182454215,6.17472373389026E-06
246,6.5499267687935,2.500001826055,6.18713606053072E-06
247,6.55141735724383,2.50000182747225,6.20167873840088E-06
248,6.55290788189018,2.50000182894668,6.21433130257763E-06
249,6.55420597774287,2.50000183015555,6.12038745263768E-06
250,6.55550400029395,2.5000018312617,6.07767349353668E-06
251,6.55680192319302,2.50000183233848,6.05740824092454E-06
252,6.55809990013799,2.5000018332745,6.05199019371651E-06
253,6.55939781396698,2.50000183422678,6.05157972474388E-06
254,6.56069579639011,2.50000183507674,6.05716026734825E-06
255,6.56199371974927,2.5000018359632,6.062944989133E-06
256,6.56329171127691,2.50000183675968,6.07204748271299E-06
257,6.56458964183515,2.50000183760068,6.079861946027E-06
258,6.56588763851915,2.5000018383555,6.09015680235073E-06
259,6.56718557255507,2.50000183915773,6.09870508580419E-06
260,6.56848357150658,2.50000183987486,6.10947944976605E-06
261,6.5697815070089,2.50000184064029,6.11837378871541E-06
262,6.57107950693349,2.50000184132081,6.12942078139925E-06
263,6.57237744312379,2.50000184204978,6.13855266719801E-06
264,6.5736754435835,2.50000184269379,6.14981727476406E-06
265,6.57497338023386,2.50000184338617,6.15916002098329E-06
266,6.5762713811219,2.50000184399347,6.17063056995806E-06
267,6.57756931819085,2.50000184464902,6.18018032233388E-06
268,6.57886731949791,2.50000184521936,6.1918570097523E-06
269,6.58016525699007,2.50000184583784,6.20161612087011E-06
270,6.58146325872532,2.50000184637097,6.21350240720098E-06
271,6.58276119665016,2.50000184695215,6.22347500493976E-06
272,6.58405919882174,2.50000184744784,6.23557536761873E-06
273,6.58535713718578,2.5000018479915,6.24576621163111E-06
274,6.58665513979878,2.50000184844954,6.25808556194668E-06
275,6.58795307860604,2.50000184895544,6.26849974013892E-06
