rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1733942995602757145,,6.332011116199495,2.5220860141503234,0.0,,0.0,0.0,-0.025188255901479453,0.9996827255507827
1733942995701650785,,6.379136059579032,2.5196975391830287,0.0,,0.0,0.0,-0.026322127017569114,0.9996535127879415
1733942995802030532,,6.4286561865430825,2.5106353617040886,0.0,,0.0,0.0,-0.027825930254638614,0.9996127838345525
1733942995892718756,,6.47616132236486,2.5079856814281887,0.0,,0.0,0.0,-0.028535127147676094,0.9995927903494832
1733942995992012513,,6.523774989770397,2.505260486289706,0.0,,0.0,0.0,-0.028992385977416584,0.9995796324232185
1733942996092007049,,6.571258416629619,2.502535643882265,0.0,,0.0,0.0,-0.02748338713289307,0.9996222603722386
1733942996212243975,,6.614854601149892,2.503058684047466,0.0,,0.0,0.0,-0.02403525136297,0.9997111116177106
1733942996312025855,,6.662798496501622,2.500797119247915,0.0,,0.0,0.0,-0.021078100947495383,0.999777832150947
1733942996401954043,,6.710231522664582,2.4988587841126897,0.0,,0.0,0.0,-0.01753584727032005,0.9998462352084505
1733942996502291871,,6.754673523947677,2.497354454756138,0.0,,0.0,0.0,-0.013326539820563917,0.9999111977252835
1733942996602090412,,6.793860629418992,2.496363451560898,0.0,,0.0,0.0,-0.00811606277210024,0.9999670642201569
1733942996692253215,,6.822062045816712,2.5054077058928463,0.0,,0.0,0.0,-0.0036933147687880944,0.999993179689751
1733942996792235318,,6.845815793888072,2.50525918400618,0.0,,0.0,0.0,0.0010964112965729494,0.9999993989409537
1733942996912188951,,6.862095750114366,2.5052970637548477,0.0,,0.0,0.0,0.004383085695129353,0.9999903942337592
1733942997012065902,,6.8735020156315185,2.5054029844629193,0.0,,0.0,0.0,0.0072909119506468075,0.9999734209482409
1733942997102381171,,6.8812654953762875,2.5055252221318836,0.0,,0.0,0.0,0.010988708470797425,0.9999396223203398
1733942997202484600,,6.886021647016681,2.505639498435928,0.0,,0.0,0.0,0.01746056786289992,0.9998475526648576
1733942997302447304,,6.889273036054008,2.5057614802647894,0.0,,0.0,0.0,0.02612335187017438,0.9996587270099067
1733942997402464830,,6.891775542113289,2.5058970844220543,0.0,,0.0,0.0,0.036927744818086375,0.9993179382271942
1733942997492157414,,6.893467584839688,2.5060319530018695,0.0,,0.0,0.0,0.05153068492770498,0.9986714116819814
1733942997592071875,,6.89498259090474,2.506187950639023,0.0,,0.0,0.0,0.05812989317556351,0.9983090280666591
1733942997712288975,,6.895471719404944,2.5062425275042832,0.0,,0.0,0.0,0.05263890481388845,0.998613611813896
1733942997812303580,,6.896270126710663,2.5063235521279754,0.0,,0.0,0.0,0.043199993969827974,0.9990664444975653
1733942997902452821,,6.896619307131828,2.5063533403475486,0.0,,0.0,0.0,0.034146973594278186,0.9994168220489145
1733942998002258366,,6.896354540956824,2.506336420828125,0.0,,0.0,0.0,0.028934389027986958,0.9995813129163515
1733942998101942277,,6.895936492195238,2.506311560781256,0.0,,0.0,0.0,0.02933412902145548,0.9995696618418111
1733942998192148025,,6.895926243520268,2.5063109625235254,0.0,,0.0,0.0,0.029442831229843567,0.9995664658686639
1733942998291912932,,6.895926243520268,2.5063109625235254,0.0,,0.0,0.0,0.029354851932253356,0.9995690534765647
1733942998391982161,,6.895926243520268,2.5063109625235254,0.0,,0.0,0.0,0.029354851932253356,0.9995690534765647
1733942998587733387,,6.897163743381697,2.5063834446033724,0.0,,0.0,0.0,0.028941599412693673,0.9995811041748615
1733942998612577902,,6.900957479256404,2.506596087881123,0.0,,0.0,0.0,0.025851473586307197,0.9996657948101537
1733942998702260849,,6.90452534148408,2.506786960641587,0.0,,0.0,0.0,0.0282811927742117,0.999600007070462
1733942998802330812,,6.909963968259987,2.5070955088981792,0.0,,0.0,0.0,0.029456324524496008,0.9995660683244042
1733942998892107029,,6.917258533677571,2.507519482105527,0.0,,0.0,0.0,0.028600291230112377,0.999590928000826
1733942998991845527,,6.927195274149864,2.508077664556511,0.0,,0.0,0.0,0.026837754816478748,0.9996398025871172
1733942999091995524,,6.940928659028728,2.5088083962337997,0.0,,0.0,0.0,0.02563441615522588,0.999671384360071
