i,x,y,theta
130,6.80761087811752,2.50004797473122,1.14792854295491E-05
131,6.80937151516537,2.50004799514513,1.12700883984992E-05
132,6.81109574579196,2.50004801477016,1.10673016184167E-05
133,6.81278432280832,2.5000480336412,1.08707515451779E-05
134,6.81443798345887,2.50004805179148,1.06802690293113E-05
135,6.81605744974336,2.50004806925274,1.04956892093125E-05
136,6.81764342873203,2.5000480860552,1.03168514074165E-05
137,6.81919661287438,2.5000481022277,1.01435990278733E-05
138,6.82071768030146,2.50004811779772,9.97577945762251E-06
139,6.82220729512194,2.50004813279148,9.81324396927505E-06
140,6.82366610771211,2.50004814723398,9.65584762645105E-06
141,6.82509475499978,2.50004816114905,9.50344919129537E-06
142,6.8264938607424,2.50004817455944,9.35591103422371E-06
143,6.82786403579939,2.50004818748683,9.21309904580629E-06
144,6.82920587839883,2.50004819995188,9.07488255065932E-06
145,6.83051997439868,2.50004821197434,8.94113422348902E-06
146,6.83180689754253,2.500048223573,8.81173000708764E-06
147,6.83306720971015,2.50004823476581,8.68654903218912E-06
148,6.83430146116275,2.50004824556989,8.56547353938531E-06
149,6.83551019078326,2.50004825600157,8.44838880282133E-06
150,6.83669392631162,2.50004826607643,8.33518305562775E-06
151,6.83785318457517,2.50004827580933,8.22574741722537E-06
152,6.83898847171432,2.50004828521444,8.11997582235387E-06
153,6.84010028340352,2.5000482943053,8.0177649517552E-06
154,6.84118910506767,2.50004830309483,7.91901416454625E-06
155,6.84225541209407,2.50004831159533,7.82362543213347E-06
156,6.84329967003999,2.50004831981858,7.7315032737628E-06
157,6.84432233483591,2.5000483277758,7.6425546936051E-06
158,6.84532385298458,2.50004833547769,7.5566891193054E-06
159,6.846304661756,2.5000483429345,7.47381834205268E-06
160,6.84726518937829,2.50004835015598,7.39385645801165E-06
161,6.84820585522471,2.50004835715145,7.3167198112262E-06
162,6.8491270699967,2.50004836392982,7.24232693790028E-06
163,6.85002923590323,2.5000483704996,7.17059851195669E-06
164,6.85091274683643,2.50004837686889,7.10145729190966E-06
165,6.85177798854351,2.50004838304546,7.03482806904149E-06
166,6.85262533879522,2.50004838903672,6.9706376167477E-06
167,6.85345516755077,2.50004839484974,6.90881464115854E-06
168,6.85426783711936,2.5000484004913,6.84928973299301E-06
169,6.85506370231838,2.50004840596784,6.79199532053591E-06
170,6.85584311062831,2.50004841128556,6.73686562363131E-06
171,6.85660640234443,2.50004841645036,6.68383660891427E-06
172,6.85735391072539,2.50004842146788,6.63284594614827E-06
173,6.85808596213876,2.50004842634352,6.58383296550856E-06
174,6.85880287620346,2.50004843108245,6.53673861593918E-06
175,6.85950496592935,2.5000484356896,6.4915054245171E-06
176,6.86019253785386,2.50004844016971,6.44807745680662E-06
177,6.86086589217587,2.50004844452728,6.40640027814919E-06
178,6.86152532288673,2.50004844876664,6.36642091589458E-06
179,6.86217111789867,2.50004845289194,6.32808782259354E-06
180,6.86280355917045,2.50004845690714,6.29135084000363E-06
181,6.8634229228305,2.50004846081603,6.25616116397952E-06
182,6.86402947929748,2.50004846462224,6.22247131028539E-06
183,6.86462349339834,2.50004846832927,6.19023508115869E-06
184,6.86520522448392,2.50004847194043,6.15940753272884E-06
185,6.86577492654224,2.50004847545893,6.12994494323737E-06
186,6.86633284830933,2.50004847888783,6.1018047820169E-06
187,6.86687923337788,2.50004848223007,6.07494567918637E-06
188,6.86741432030358,2.50004848548846,6.04932739610234E-06
189,6.86793834270924,2.50004848866569,6.02491079655756E-06
190,6.86845152938685,2.50004849176437,6.00165781865589E-06
191,6.86895410439745,2.50004849478698,5.9795314474193E-06
192,6.86944628716891,2.5000484977359,5.9584956880063E-06
193,6.86992829259181,2.50004850061342,5.93851553961033E-06
194,6.87040033111322,2.50004850342174,5.9195569699868E-06
195,6.87086260882857,2.50004850616297,5.90158689060238E-06
196,6.87131532757167,2.50004850883915,5.88457313242183E-06
197,6.87175868500281,2.50004851145221,5.86848442226528E-06
