rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1733942929102214139,,6.881003320914319,2.5195221160494436,0.0,,0.0,0.0,-0.0015621277663493628,0.9999987798776764
1733942929202194972,,6.881210345331901,2.519521016750428,0.0,,0.0,0.0,-0.00208107246314833,0.999997834566357
1733942929291828702,,6.881171418479912,2.519521181217347,0.0,,0.0,0.0,-0.002142172880751886,0.9999977055450422
1733942929391826453,,6.881171418479912,2.519521181217347,0.0,,0.0,0.0,-0.0021392383298661547,0.9999977118270661
1733942929512356842,,6.8812205192572735,2.5195209730396,0.0,,0.0,0.0,-0.002119911715196392,0.9999977529846353
1733942929612313592,,6.883301110809678,2.519511887755642,0.0,,0.0,0.0,-0.0019970096071437425,0.9999980059743264
1733942929702156914,,6.88795899843625,2.5194896949076653,0.0,,0.0,0.0,-0.0021231634018792542,0.9999977460860444
1733942929801651492,,6.891891553785653,2.5194801562396636,0.0,,0.0,0.0,0.001013607358730023,0.9999994862999293
1733942929902146134,,6.8986094696399345,2.5195126772578558,0.0,,0.0,0.0,0.0056351660166330374,0.9999841223259323
1733942929992274394,,6.9064147495950285,2.519593730901421,0.0,,0.0,0.0,0.0063020012851385905,0.9999801421927348
1733942930091807883,,6.915491520100311,2.5197040569013636,0.0,,0.0,0.0,0.0054696319415362335,0.9999850414513329
1733942930191974681,,6.927462597940295,2.5198358266631105,0.0,,0.0,0.0,0.0046789722441430565,0.9999890535494569
1733942930311849716,,6.9419086179666065,2.5199633527156062,0.0,,0.0,0.0,0.0032684844677630053,0.9999946584903762
1733942930412128213,,6.960048720818439,2.520075476028461,0.0,,0.0,0.0,0.001991700504513218,0.9999980165625831
1733942930502289401,,6.985681179464803,2.5250716875263253,0.0,,0.0,0.0,0.0010246277620753787,0.9999994750688368
1733942930602029923,,7.010486715267603,2.5250975977990744,0.0,,0.0,0.0,-0.0013032659720484212,0.9999991507485424
1733942930702833595,,7.038761606178221,2.5250021842380073,0.0,,0.0,0.0,-0.0036476970283000035,0.9999933471310646
1733942930792146689,,7.070901468157488,2.5247445378005495,0.0,,0.0,0.0,-0.00607642690412316,0.999981538347623
1733942930891890972,,7.1065110165154,2.5242733443717533,0.0,,0.0,0.0,-0.008971070683695419,0.9999597591357305
1733942930991845845,,7.145515228673614,2.5235398768017525,0.0,,0.0,0.0,-0.01191318084895214,0.999929035543053
1733942931112717175,,7.187738650090149,2.5224944937827765,0.0,,0.0,0.0,-0.014659351274912122,0.9998925459369116
1733942931212210696,,7.229502808377738,2.51759217595945,0.0,,0.0,0.0,-0.01480833201589707,0.9998903506399625
1733942931301969427,,7.276188071000599,2.516153749547516,0.0,,0.0,0.0,-0.01754882094341941,0.9998460075849159
1733942931402054876,,7.323080136859249,2.51447061635706,0.0,,0.0,0.0,-0.019675478984942894,0.9998064190265599
1733942931502015497,,7.370078711287252,2.512603982761129,0.0,,0.0,0.0,-0.020920483296905164,0.9997811427400618
1733942931592126351,,7.417139034240822,2.510640318313331,0.0,,0.0,0.0,-0.02129280355697661,0.9997732825579427
1733942931691801021,,7.45148537476817,2.509458252330364,0.0,,0.0,0.0,-0.022936584230012883,0.9997369219468987
1733942931812419947,,7.498326062093177,2.5073419610187817,0.0,,0.0,0.0,-0.021304758586679396,0.9997730278726084
1733942931912069330,,7.5447964667308725,2.5053858303167353,0.0,,0.0,0.0,-0.01958701789774871,0.9998081559628693
1733942932002355085,,7.590482426392727,2.503660417544179,0.0,,0.0,0.0,-0.01609005473327083,0.9998705466902605
1733942932101992807,,7.633471149617906,2.502385537300222,0.0,,0.0,0.0,-0.010320645537939821,0.9999467407195646
1733942932202406725,,7.669839478461747,2.5024568144762913,0.0,,0.0,0.0,-0.0002917139199235375,0.9999999574514935
1733942932292067722,,7.702213250493766,2.502507579796574,0.0,,0.0,0.0,0.007042610861978276,0.999975200508616
1733942932392040194,,7.728108994785249,2.502912491184924,0.0,,0.0,0.0,0.013730893150397692,0.9999057268429321
1733942932491890343,,7.746087277720876,2.503433954337236,0.0,,0.0,0.0,0.021767689675607885,0.9997630557718096
1733942932612407807,,7.755916201221252,2.503882718441876,0.0,,0.0,0.0,0.03242936500080374,0.9994740298205075
1733942932712139706,,7.760121882759144,2.5041644870403266,0.0,,0.0,0.0,0.04396710816006205,0.9990329791353444
1733942932801940935,,7.760652335881388,2.504207782365703,0.0,,0.0,0.0,0.05794555300472705,0.9983197448147444
1733942932902064770,,7.760292585105491,2.5041637931631837,0.0,,0.0,0.0,0.07684166803833471,0.9970433080127895
1733942933002443623,,7.760109741131927,2.504132703940375,0.0,,0.0,0.0,0.09833478395050474,0.9951533903200087
1733942933091853202,,7.7508718528987135,2.5032855845276196,0.0,,0.0,0.0,0.12436976955628123,0.9922359398956064
1733942933191825791,,7.750788216932225,2.503263899233603,0.0,,0.0,0.0,0.15257697481273258,0.9882915899454952
1733942933292083713,,7.750538097697835,2.503182659317956,0.0,,0.0,0.0,0.18380335764435377,0.9829630337498261
1733942933412194429,,7.750337194205965,2.5031039649127322,0.0,,0.0,0.0,0.21361414733691161,0.9769181112342652
1733942933502439526,,7.757956898430342,2.501930512607677,0.0,,0.0,0.0,0.24167163992753268,0.9703580877463417
1733942933602411155,,7.757892046515088,2.5018959303639137,0.0,,0.0,0.0,0.2706269567618613,0.9626842941867358
1733942933702109483,,7.757879171291702,2.501888609062953,0.0,,0.0,0.0,0.29925625989970206,0.9541727783325418
1733942933792052163,,7.757835870587472,2.501856158086289,0.0,,0.0,0.0,0.32749168463154366,0.9448540609518453
1733942933891843054,,7.766518881945335,2.5041763683931575,0.0,,0.0,0.0,0.3558200052844946,0.9345545055476124
1733942933992018056,,7.766458457661656,2.5041219304972575,0.0,,0.0,0.0,0.38338766206927594,0.9235875164666609
1733942934112161053,,7.766304799335796,2.5039643117495456,0.0,,0.0,0.0,0.41036206958995586,0.9119226786531017
1733942934212218473,,7.766263849223893,2.5039173178476646,0.0,,0.0,0.0,0.4370953203078506,0.899415188311259
1733942934302890106,,7.777023351930378,2.500333706036973,0.0,,0.0,0.0,0.462736964653788,0.8864956297371122
1733942934402547112,,7.776960481922277,2.5002434838823535,0.0,,0.0,0.0,0.48900939555128664,0.8722785169099175
1733942934502349841,,7.776942571317905,2.500213887429259,0.0,,0.0,0.0,0.5146896450803409,0.8573765621050489
1733942934592174715,,7.7769220529474055,2.5001734546063035,0.0,,0.0,0.0,0.5400662178551605,0.8416225284126028
1733942934691739981,,7.771728741769181,2.499307146861115,0.0,,0.0,0.0,0.5667615922348024,0.8238818468490926
1733942934791927945,,7.771717106654094,2.4992777053867075,0.0,,0.0,0.0,0.5908821112332616,0.8067579132704702
1733942934912344170,,7.771672607197857,2.4991319042018194,0.0,,0.0,0.0,0.6143745235028092,0.7890145403417456
1733942935002209194,,7.771644129283424,2.4990182129998737,0.0,,0.0,0.0,0.6373116693519758,0.7706061485011638
1733942935102256801,,7.765984942348135,2.508999020879536,0.0,,0.0,0.0,0.6605561108499503,0.750776680790492
1733942935202421241,,7.765995649381553,2.5090878184525125,0.0,,0.0,0.0,0.6774904459639526,0.7355315735082788
1733942935292103630,,7.766009828995962,2.50926610873078,0.0,,0.0,0.0,0.689888215666411,0.723915913545638
1733942935391965289,,7.7660347333066,2.50982802803941,0.0,,0.0,0.0,0.6964183921050162,0.7176359962668147
1733942935491805852,,7.766052927721118,2.510354711798676,0.0,,0.0,0.0,0.6942764796127298,0.7197083922371302
1733942935612159082,,7.766041685151679,2.5100433607313324,0.0,,0.0,0.0,0.6932851536574125,0.7206633719832152
1733942935711939328,,7.76604168515168,2.5100433607313324,0.0,,0.0,0.0,0.693709112808735,0.7202552789158284
1733942935802629794,,7.7660437550445565,2.5100981827180497,0.0,,0.0,0.0,0.6936301911862293,0.7203312834210068
1733942935901761960,,7.766108128195667,2.5118138386716846,0.0,,0.0,0.0,0.6939342411407868,0.7200383802078612
1733942936001972754,,7.7662459496664,2.515465425511154,0.0,,0.0,0.0,0.6935055281080303,0.7204513047275312
1733942936091789931,,7.766366670099002,2.5187360067616327,0.0,,0.0,0.0,0.6955851429191083,0.718443671382944
1733942936191803649,,7.7665287276117585,2.5245015594440896,0.0,,0.0,0.0,0.6999023921521808,0.7142385046044879
1733942936291711937,,7.766685535357117,2.5319401458703723,0.0,,0.0,0.0,0.7001654079012659,0.7139806731126929
1733942936412082819,,7.7668654581723455,2.5410171308458542,0.0,,0.0,0.0,0.7006470595355779,0.7135080223544431
1733942936502055417,,7.76709804665483,2.5538254136268534,0.0,,0.0,0.0,0.7011103755445349,0.7130527619354694
1733942936601971050,,7.767368034155593,2.5700104150893415,0.0,,0.0,0.0,0.701766210169394,0.7124073176662954
1733942936701737195,,7.767672845768872,2.589875839105517,0.0,,0.0,0.0,0.7019283866056591,0.7122475272524127
1733942936791722381,,7.7680089186382135,2.6131304516859117,0.0,,0.0,0.0,0.7022252703935908,0.7119548227385275
1733942936891731292,,7.768379361546599,2.6399947395135057,0.0,,0.0,0.0,0.7024630840168178,0.7117201806845027
1733942936991766459,,7.768767224061811,2.6700818802557267,0.0,,0.0,0.0,0.7026583295605507,0.7115274217478738
1733942937112157559,,7.769182354262327,2.7034638929840535,0.0,,0.0,0.0,0.7028231639112148,0.7113646043133084
1733942937212037609,,7.7696186924029345,2.7401401326332473,0.0,,0.0,0.0,0.7031274131824431,0.7110638795715657
1733942937302127717,,7.774815285172943,2.786243979117643,0.0,,0.0,0.0,0.7043890994031715,0.7098140577940035
1733942937401836652,,7.775144444431554,2.8301282417567815,0.0,,0.0,0.0,0.7048737864520525,0.7093327464404463
1733942937502093170,,7.7754353520285076,2.877245470641683,0.0,,0.0,0.0,0.7053020996252797,0.7089068685406936
1733942937591769749,,7.7756715571785495,2.9275799345005975,0.0,,0.0,0.0,0.7059886161738337,0.708223180807403
1733942937691741778,,7.77583325394798,2.9810863800769942,0.0,,0.0,0.0,0.7063207790892592,0.7078919105532582
1733942937791742008,,7.773256121162385,3.033936568850147,0.0,,0.0,0.0,0.7052313207290084,0.7089772804983376
1733942937912272993,,7.773577389795031,3.0944615496110712,0.0,,0.0,0.0,0.7054377262640821,0.7087719057379193
1733942938002236937,,7.7738428118180325,3.158309639234959,0.0,,0.0,0.0,0.7059501432096623,0.7082615302995477
1733942938101984465,,7.776501291977533,3.222626829481531,0.0,,0.0,0.0,0.7063320768268364,0.7078806377105452
1733942938201935830,,7.776666536574435,3.293879910868784,0.0,,0.0,0.0,0.7067355130538546,0.7074778544862765
1733942938301948263,,7.776730403710252,3.3680496336180537,0.0,,0.0,0.0,0.7071954701736839,0.7070180810741845
1733942938391745801,,7.776690426678889,3.4456973178994765,0.0,,0.0,0.0,0.7077785029545597,0.7064344207040045
1733942938491583924,,7.771973265879955,3.5220083573422483,0.0,,0.0,0.0,0.7091487501655126,0.7050588983472879
1733942938591536958,,7.771440158622097,3.6059624851186003,0.0,,0.0,0.0,0.7101443915513895,0.7040560653443068
1733942938711893326,,7.770709664762233,3.693228169189664,0.0,,0.0,0.0,0.7106384439562768,0.7035573906735695
1733942938801715416,,7.7704245792709745,3.7851508982337236,0.0,,0.0,0.0,0.7103004911521106,0.703898580954011
1733942938901734099,,7.769601391766279,3.8793688030499545,0.0,,0.0,0.0,0.7101197936378769,0.7040808751015035
1733942939001781586,,7.774301321842808,3.984365573267267,0.0,,0.0,0.0,0.7086109307055413,0.7055994252298017
1733942939091776364,,7.773924458033694,4.084555488325757,0.0,,0.0,0.0,0.7078350958926748,0.706377715547856
1733942939192186650,,7.778932273433592,4.18882497578131,0.0,,0.0,0.0,0.7056240662043699,0.7085863935986993
1733942939291856657,,7.7795713228089864,4.292915192704536,0.0,,0.0,0.0,0.7021411473374842,0.7120377863678311
1733942939412255192,,7.7810492690621835,4.3954815397343205,0.0,,0.0,0.0,0.7000194740437944,0.7141237539526671
1733942939501914433,,7.777436037298461,4.492667378503949,0.0,,0.0,0.0,0.700523567281579,0.7136292676755144
1733942939601895534,,7.779182946870817,4.592920996812927,0.0,,0.0,0.0,0.7016609705561041,0.7125109700195963
1733942939701696216,,7.780419364562436,4.694624665955068,0.0,,0.0,0.0,0.7024275317540315,0.711755268778489
1733942939801995746,,7.781663313062641,4.795728963612646,0.0,,0.0,0.0,0.7040995280651372,0.7101012988147896
1733942939891667325,,7.782454934587182,4.896583675414291,0.0,,0.0,0.0,0.705790196851381,0.708420918683581
1733942939991678716,,7.780652451956058,4.999698383957915,0.0,,0.0,0.0,0.70882075171703,0.7053886460209751
1733942940091755997,,7.7800853990321865,5.10133731596527,0.0,,0.0,0.0,0.7103898476973426,0.7038084002685294
1733942940212038461,,7.777801829522978,5.199821039345846,0.0,,0.0,0.0,0.7110234479133359,0.703168298856989
1733942940301992249,,7.776715232526808,5.303099413126248,0.0,,0.0,0.0,0.7104838031368992,0.7037135535714286
1733942940401983046,,7.783810855995348,5.405208113837666,0.0,,0.0,0.0,0.7102813325146218,0.7039179133118103
1733942940501826521,,7.782891595451854,5.508797992723661,0.0,,0.0,0.0,0.7098813998431056,0.7043212322206344
1733942940591677368,,7.782062713784376,5.6117843690967835,0.0,,0.0,0.0,0.7097677911113531,0.7044357193533777
1733942940691698209,,7.788598846866667,5.716419253763357,0.0,,0.0,0.0,0.709568620999511,0.7046363403152384
1733942940791676153,,7.787880531899402,5.8187251549192185,0.0,,0.0,0.0,0.7101288732731345,0.7040717174718983
1733942940912190832,,7.789698170408364,5.921054944262796,0.0,,0.0,0.0,0.7108942274316303,0.7032989388619788
1733942941011952324,,7.788462670743641,6.022169779173709,0.0,,0.0,0.0,0.7132008531233418,0.7009597300160242
1733942941101888588,,7.777759035851675,6.118740473236345,0.0,,0.0,0.0,0.7141114998984212,0.7000319747788863
1733942941201819017,,7.7755889667122196,6.219827594708582,0.0,,0.0,0.0,0.7166428469053834,0.697440341519866
1733942941301877887,,7.772831372294348,6.32211061652025,0.0,,0.0,0.0,0.7174902196290579,0.6965685786314555
1733942941391663104,,7.776308207348011,6.424794289629066,0.0,,0.0,0.0,0.7157819094436886,0.6983238919821856
1733942941491728896,,7.773807957995469,6.528532208089622,0.0,,0.0,0.0,0.7148172594155475,0.6993112938038725
1733942941591811600,,7.762860995163484,6.623576422955736,0.0,,0.0,0.0,0.716449741939762,0.6976387082684335
1733942941711930018,,7.760135725284568,6.726859477616204,0.0,,0.0,0.0,0.7158790920845037,0.6982242659176683
1733942941801810764,,7.757552316982559,6.830176004796341,0.0,,0.0,0.0,0.7156177175724054,0.698492149058571
1733942941901803064,,7.772961282046184,6.933871892689185,0.0,,0.0,0.0,0.715543989194332,0.698567677127894
1733942942002186174,,7.770514677982572,7.037053600875387,0.0,,0.0,0.0,0.7149980344941289,0.6991264625727827
1733942942091822794,,7.759550372769715,7.134901260660234,0.0,,0.0,0.0,0.7171946440695051,0.6968729027003533
1733942942191747371,,7.75655767785855,7.237905400765482,0.0,,0.0,0.0,0.717694727130324,0.6963578667964697
1733942942291746596,,7.737511103993697,7.344018426763813,0.0,,0.0,0.0,0.7158938360747918,0.6982091488015029
1733942942411949566,,7.735027022324998,7.448949468491976,0.0,,0.0,0.0,0.7136987240776655,0.7004528044414643
1733942942512080864,,7.721805884463425,7.5600692658469715,0.0,,0.0,0.0,0.7126632586362611,0.7015062934785018
1733942942601795119,,7.720290491231035,7.664860118235781,0.0,,0.0,0.0,0.7102628704619731,0.7039365417728493
1733942942701891293,,7.719502969085076,7.769489627477929,0.0,,0.0,0.0,0.7074839066079611,0.7067294545232552
1733942942802051787,,7.720227634094192,7.868223281136788,0.0,,0.0,0.0,0.7060136736575809,0.7081982015004886
1733942942891677769,,7.720633910106687,7.972614050130331,0.0,,0.0,0.0,0.7036653076496148,0.710531586075083
1733942942991769339,,7.728216813112372,8.085123152134885,0.0,,0.0,0.0,0.7017433683312736,0.712429817598252
1733942943091841271,,7.729884846436451,8.18984938328349,0.0,,0.0,0.0,0.6992084742339547,0.714917834131605
1733942943211727461,,7.719690632047369,8.287979265500574,0.0,,0.0,0.0,0.6967460701592132,0.7173178610056303
1733942943311856404,,7.722877469878922,8.392349912639226,0.0,,0.0,0.0,0.6939509303713778,0.7200222956525021
1733942943401879776,,7.7268859392159825,8.496698172368836,0.0,,0.0,0.0,0.6908327073498478,0.7230146405541726
1733942943502035160,,7.724424187433929,8.595422049729141,0.0,,0.0,0.0,0.6898894989029433,0.7239146906255225
1733942943591828257,,7.729475527797709,8.699606711280381,0.0,,0.0,0.0,0.6878425753282139,0.7258598980284352
1733942943691828468,,7.723611506078911,8.800601148740846,0.0,,0.0,0.0,0.6863193015784298,0.7273003618044586
1733942943791825867,,7.729790684883365,8.905093996062627,0.0,,0.0,0.0,0.6841933563544367,0.729300658933235
1733942943912102854,,7.736544816058091,9.009686974354327,0.0,,0.0,0.0,0.6827459852177905,0.7306558147780585
1733942944012136647,,7.735569954125868,9.10919447222831,0.0,,0.0,0.0,0.6810910624589553,0.7321987193641705
1733942944101716081,,7.743071363109951,9.212394050634853,0.0,,0.0,0.0,0.6803249754266495,0.7329105865047446
1733942944201937459,,7.75663492664909,9.301820005067004,0.0,,0.0,0.0,0.6788391085448742,0.7342870451737527
1733942944301751641,,7.764707394950916,9.404466939125168,0.0,,0.0,0.0,0.6787144192186553,0.7344022992506788
1733942944391817297,,7.7706842384941615,9.505969508460616,0.0,,0.0,0.0,0.6796519640119588,0.7335347352475456
1733942944491825974,,7.778391190128826,9.60800172713576,0.0,,0.0,0.0,0.6806339580893358,0.7326236517446351
1733942944591808243,,7.786009802727228,9.710510201753916,0.0,,0.0,0.0,0.6801223291852295,0.7330986409369877
1733942944712119855,,7.792549049723059,9.804393131452287,0.0,,0.0,0.0,0.6794795984036118,0.7336944018821913
1733942944812272823,,7.800554915285746,9.907977116827222,0.0,,0.0,0.0,0.6785914067771002,0.7345159648695705
1733942944902093926,,7.803980011136528,10.004589620460031,0.0,,0.0,0.0,0.6794868502374961,0.7336876858407307
1733942945001889700,,7.811956228746729,10.108102180386979,0.0,,0.0,0.0,0.6786542274050466,0.7344579222972951
1733942945101810039,,7.809053130553339,10.207905613173688,0.0,,0.0,0.0,0.6792342528882462,0.7339215419262103
1733942945191753665,,7.8169788698741005,10.310257532084226,0.0,,0.0,0.0,0.6794464355074015,0.7337251128837601
1733942945291774284,,7.82480798068122,10.412378973696697,0.0,,0.0,0.0,0.6800587438600851,0.7331576262301601
1733942945391754929,,7.840110175346565,10.501144001288587,0.0,,0.0,0.0,0.6824925506845453,0.7308925490522552
1733942945511906534,,7.847039030414022,10.603131564701052,0.0,,0.0,0.0,0.6838279023180903,0.7296433375363887
1733942945601804607,,7.842340105778723,10.69805368356147,0.0,,0.0,0.0,0.6873446805284625,0.7263313914111285
1733942945701795771,,7.848092148076338,10.801388108897632,0.0,,0.0,0.0,0.6873014156956435,0.7263723315096495
1733942945801787398,,7.859036753847524,10.903246816409013,0.0,,0.0,0.0,0.6871571123597009,0.726508845736566
1733942945891689918,,7.864916288208962,11.007329848833649,0.0,,0.0,0.0,0.6860511593842811,0.7275533016264057
1733942945991612858,,7.871071127411373,11.111359563226758,0.0,,0.0,0.0,0.6849533744098117,0.7285869027676879
1733942946091686168,,7.878612531592918,11.217945690818638,0.0,,0.0,0.0,0.6855813653566319,0.7279960106180091
1733942946212092203,,7.88482922653993,11.321483499161442,0.0,,0.0,0.0,0.6852331423411232,0.7283237883230989
1733942946301845571,,7.890818006379744,11.41687161408657,0.0,,0.0,0.0,0.6863798529858973,0.7272432175105231
1733942946401795443,,7.8966409448404224,11.519004109849192,0.0,,0.0,0.0,0.6875422718704687,0.726144355063919
1733942946501742137,,7.902169009362801,11.621020146373732,0.0,,0.0,0.0,0.6888613759966631,0.7248930987807678
1733942946601893094,,7.904099898755687,11.725592394017754,0.0,,0.0,0.0,0.6910917393908869,0.7227670494327191
1733942946691842793,,7.908550408828746,11.827057824599382,0.0,,0.0,0.0,0.6932705151092726,0.7206774541222473
1733942946791596444,,7.921278206841201,11.925463248600792,0.0,,0.0,0.0,0.6917513550416162,0.7221357647964043
1733942946891705011,,7.925735598537676,12.028346878083948,0.0,,0.0,0.0,0.6917790352359429,0.7221092482498946
1733942947012200863,,7.928178798673767,12.142957376898586,0.0,,0.0,0.0,0.6917719659416937,0.7221160205515208
1733942947102325783,,7.932599843413873,12.245948869117765,0.0,,0.0,0.0,0.6922856796755832,0.7216235429336517
1733942947202903630,,7.936834018116924,12.348676009014696,0.0,,0.0,0.0,0.6929120648044635,0.7210221012204929
1733942947301835045,,7.944194569266605,12.447338072027714,0.0,,0.0,0.0,0.6914627943132724,0.7224120735982208
1733942947391736776,,7.948597602653532,12.549521437123454,0.0,,0.0,0.0,0.6930657291645502,0.7208743961728772
1733942947491677393,,7.9530225677075705,12.652636978370275,0.0,,0.0,0.0,0.6951426844941191,0.7188717884256619
1733942947591726135,,7.956337161452954,12.75400265226703,0.0,,0.0,0.0,0.6976125811294965,0.7164751821590484
1733942947712124454,,7.9622251011009695,12.847416890947422,0.0,,0.0,0.0,0.7014143253827418,0.7127537752603441
1733942947812025001,,7.963670373473508,12.948814157218205,0.0,,0.0,0.0,0.7041922993713489,0.7100092995912748
1733942947901671733,,7.964316052563766,13.05004143780965,0.0,,0.0,0.0,0.7073259217330017,0.7068875727048535
1733942948001804943,,7.962447992869456,13.157941589192523,0.0,,0.0,0.0,0.7107489190660712,0.7034457861458916
1733942948101891107,,7.961288699144582,13.259389039839698,0.0,,0.0,0.0,0.71302538014474,0.7011382226561671
1733942948191851654,,7.964242827508298,13.356238408699106,0.0,,0.0,0.0,0.7137585513620316,0.7003918405846645
1733942948291771511,,7.962249794165769,13.457863427239754,0.0,,0.0,0.0,0.7154003755775722,0.6987147505409259
1733942948391760981,,7.959828768012479,13.558776871001239,0.0,,0.0,0.0,0.7167171256339816,0.6973640095552418
1733942948512277679,,7.961060811454329,13.646761587957165,0.0,,0.0,0.0,0.7200087609284708,0.693964973313674
1733942948612114342,,7.9575195863958905,13.740571853049131,0.0,,0.0,0.0,0.7216957212821054,0.692210434682331
1733942948701912544,,7.956955123750437,13.834099804128803,0.0,,0.0,0.0,0.7221515596152396,0.6917348660760689
1733942948801870813,,7.953289083171762,13.918633455136245,0.0,,0.0,0.0,0.7233905437831923,0.6904390785326806
1733942948902454369,,7.956904898880756,13.99824429758594,0.0,,0.0,0.0,0.7248093183647365,0.6889495279130728
1733942948991822086,,7.953072471816956,14.07230620497055,0.0,,0.0,0.0,0.7266906798861156,0.6869648140673984
1733942949091731873,,7.949083050471327,14.141857060823023,0.0,,0.0,0.0,0.7291807060248972,0.68432119502543
1733942949212310991,,7.949029741224184,14.214530296919628,0.0,,0.0,0.0,0.7325529249832406,0.6807100793278286
1733942949311788956,,7.944475309144993,14.27418418059712,0.0,,0.0,0.0,0.7383957263869769,0.6743676677106106
1733942949401904618,,7.939639032685165,14.325134378018861,0.0,,0.0,0.0,0.7459281198291505,0.6660264559671396
1733942949501911041,,7.934737903668369,14.367231993510616,0.0,,0.0,0.0,0.753191186755343,0.6578016693457672
1733942949601979933,,7.941522031542812,14.410102331345403,0.0,,0.0,0.0,0.7599028289395104,0.6500366840184707
1733942949691761968,,7.936574029933303,14.440974669730888,0.0,,0.0,0.0,0.7674761686966168,0.6410774761936051
1733942949791687882,,7.9316644963254,14.467611872829892,0.0,,0.0,0.0,0.7753306159794822,0.6315555683586971
1733942949891661352,,7.926752368765209,14.490938745394722,0.0,,0.0,0.0,0.7838666588990707,0.6209291916687508
1733942950012493013,,7.921418269245934,14.513137396858056,0.0,,0.0,0.0,0.7936974706659968,0.6083126869122486
1733942950112663871,,7.915344353114308,14.535019834068947,0.0,,0.0,0.0,0.8054012395195993,0.5927299919696095
1733942950202338371,,7.908477347525187,14.556635109500114,0.0,,0.0,0.0,0.8160345617625022,0.5780031089960336
1733942950302113272,,7.889365334319923,14.571660136406749,0.0,,0.0,0.0,0.8297883568833224,0.558078204896837
1733942950402303879,,7.880891178396902,14.592220380001393,0.0,,0.0,0.0,0.8395449413729799,0.5432902460150004
1733942950491790952,,7.87198053652741,14.611785385546657,0.0,,0.0,0.0,0.8487821343092975,0.5287427431911991
1733942950591778415,,7.863306565722887,14.629263445773663,0.0,,0.0,0.0,0.8568514663161672,0.5155633469049508
1733942950691660260,,7.855561259416514,14.643774772246017,0.0,,0.0,0.0,0.8633300673039115,0.5046396683664728
1733942950812435949,,7.849089116613025,14.655233210320466,0.0,,0.0,0.0,0.8676545864266686,0.4971674955714289
1733942950902639197,,7.843589671466076,14.664560398347945,0.0,,0.0,0.0,0.8717149321132167,0.49001334382937994
1733942951002023327,,7.8387070441590305,14.672535250458637,0.0,,0.0,0.0,0.8763457966201387,0.48168251447007543
