i,x,y,theta
280,6.76799881582291,2.50005028395191,2.96414229033201E-05
281,6.76899955775141,2.50005031371299,2.94532152091891E-05
282,6.76999229199563,2.5000503430483,2.92665371683995E-05
283,6.77097708263105,2.50005037196426,2.90813763573499E-05
284,6.7719539932204,2.5000504004672,2.88977204533233E-05
285,6.77292308681782,2.50005042856334,2.87155572334915E-05
286,6.77388442597292,2.5000504562588,2.85348745742219E-05
287,6.77483807273478,2.50005048355961,2.83556604504186E-05
288,6.77578408865599,2.50005051047172,2.81779029345726E-05
289,6.77672253479661,2.50005053700096,2.80015901959487E-05
290,6.7776534717281,2.5000505631531,2.78267104998797E-05
291,6.77857695953727,2.50005058893379,2.76532522069502E-05
292,6.77949305783011,2.50005061434862,2.74812037722317E-05
293,6.78040182573567,2.50005063940307,2.73105537443572E-05
294,6.78130332190984,2.50005066410256,2.71412907649513E-05
295,6.7821976045392,2.5000506884524,2.69734035679169E-05
296,6.78308473134469,2.50005071245784,2.68068809785816E-05
297,6.78396475958543,2.50005073612402,2.66417119130211E-05
298,6.78483774606232,2.50005075945604,2.6477885377313E-05
299,6.78570374712179,2.50005078245889,2.63153904666532E-05
300,6.78656281865939,2.5000508051375,2.61542163647963E-05
301,6.78741501612338,2.5000508274967,2.59943523433508E-05
302,6.78826039451839,2.50005084954128,2.58357877609107E-05
303,6.78909900840887,2.50005087127593,2.56785120624317E-05
304,6.78993091192268,2.50005089270527,2.55225147786796E-05
305,6.79075615875457,2.50005091383386,2.53677855254454E-05
306,6.79157480216961,2.50005093466619,2.52143140025908E-05
307,6.79238689500668,2.50005095520666,2.506208999367E-05
308,6.79319248968186,2.50005097545962,2.49111033653179E-05
309,6.7939916381918,2.50005099542936,2.47613440663E-05
310,6.79478439211707,2.50005101512008,2.4612802126889E-05
311,6.79557080262554,2.50005103453593,2.44654676584095E-05
312,6.79635092047561,2.50005105368101,2.43193308525458E-05
313,6.79712479601957,2.50005107255931,2.41743819804593E-05
314,6.79789247920675,2.50005109117482,2.40306113922393E-05
315,6.79865401958685,2.50005110953142,2.3888009516401E-05
316,6.79940946631304,2.50005112763295,2.3746566859232E-05
317,6.80015886814521,2.5000511454832,2.36062740040739E-05
318,6.80090227345307,2.50005116308588,2.34671216106393E-05
319,6.8016397302193,2.50005118044465,2.33291004144552E-05
320,6.80237128604263,2.50005119756313,2.31922012262891E-05
321,6.8030969881409,2.50005121444486,2.30564149315044E-05
322,6.80381688335416,2.50005123109335,2.29217324894247E-05
323,6.80453101814763,2.50005124751204,2.27881449327492E-05
324,6.80523943861473,2.50005126370431,2.26556433670367E-05
325,6.80594219048005,2.5000512796735,2.25242189701303E-05
326,6.80663931910233,2.50005129542291,2.23938629914012E-05
327,6.80733086947733,2.50005131095577,2.22645667511965E-05
328,6.80801688624077,2.50005132627527,2.21363216403499E-05
329,6.80869741367122,2.50005134138454,2.20091191197145E-05
330,6.80937249569294,2.50005135628667,2.18829507194566E-05
331,6.81004217587871,2.50005137098472,2.17578080383789E-05
332,6.81070649745266,2.50005138548167,2.16336827435621E-05
333,6.81136550329305,2.50005139978047,2.15105665697363E-05
334,6.81201923593503,2.50005141388403,2.13884513186645E-05
335,6.81266773757342,2.50005142779522,2.12673288586852E-05
336,6.81331105006536,2.50005144151685,2.11471911242177E-05
337,6.81394921493312,2.50005145505168,2.10280301151903E-05
338,6.81458227336668,2.50005146840246,2.09098378964213E-05
339,6.81521026622642,2.50005148157188,2.07926065971753E-05
340,6.81583323404581,2.50005149456257,2.06763284106971E-05
341,6.81645121703393,2.50005150737716,2.05609955935339E-05
342,6.81706425507816,2.50005152001821,2.04466004650261E-05
343,6.81767238774668,2.50005153248825,2.03331354069127E-05
344,6.81827565429108,2.50005154478976,2.02205928627888E-05
345,6.81887409364884,2.50005155692521,2.01089653376196E-05
346,6.8194677444459,2.50005156889701,1.99982453972471E-05
347,6.82005664499912,2.50005158070753,1.98884256678815E-05
348,6.82064083331874,2.50005159235913,1.97794988355348E-05
349,6.82122034711087,2.5000516038541,1.96714576456255E-05
350,6.82179522377989,2.50005161519471,1.95642949025348E-05
351,6.8223655004309,2.50005162638322,1.94580034690854E-05
352,6.82293121387207,2.50005163742181,1.93525762659747E-05
353,6.82349240061707,2.50005164831266,1.92480062713296E-05
354,6.82404909688737,2.50005165905791,1.91442865203929E-05
355,6.82460133861461,2.50005166965965,1.90414101049719E-05
356,6.82514916144293,2.50005168011997,1.89393701729563E-05
357,6.82569260073124,2.5000516904409,1.88381599277913E-05
358,6.82623169155552,2.50005170062445,1.87377726281494E-05
359,6.82676646871107,2.50005171067261,1.8638201587429E-05
360,6.8272969667148,2.50005172058731,1.85394401732171E-05
361,6.82782321980739,2.50005173037049,1.8441481807136E-05
362,6.82834526195554,2.50005174002404,1.83443199642747E-05
363,6.82886312685418,2.50005174954981,1.82479481725399E-05
364,6.8293768479286,2.50005175894964,1.81523600123796E-05
365,6.82988645833663,2.50005176822534,1.80575491164289E-05
366,6.8303919909708,2.50005177737868,1.79635091689869E-05
367,6.8308934784604,2.50005178641142,1.78702339056581E-05
368,6.83139095317368,2.50005179532529,1.77777171129508E-05
369,6.83188444721986,2.50005180412198,1.76859526278045E-05
370,6.83237399245122,2.50005181280317,1.75949343372608E-05
371,6.8328596204652,2.50005182137051,1.75046561779964E-05
372,6.83334136260636,2.50005182982562,1.74151121358287E-05
373,6.83381924996849,2.50005183817011,1.7326296245452E-05
374,6.83429331339655,2.50005184640554,1.72382025900289E-05
375,6.83476358348871,2.50005185453347,1.71508253007035E-05
376,6.83523009059827,2.50005186255543,1.70641585562179E-05
377,6.83569286483567,2.50005187047292,1.69781965827095E-05
378,6.83615193607042,2.50005187828743,1.68929336532403E-05
379,6.836607333933,2.50005188600042,1.68083640873145E-05
380,6.83705908781682,2.50005189361333,1.67244822505827E-05
381,6.83750722688007,2.50005190112757,1.66412825544032E-05
382,6.83795178004763,2.50005190854454,1.65587594555273E-05
383,6.83839277601294,2.50005191586561,1.64769074557189E-05
384,6.83883024323982,2.50005192309215,1.63957211014271E-05
385,6.83926420996436,2.50005193022548,1.63151949834014E-05
386,6.83969470419669,2.50005193726692,1.62353237362404E-05
387,6.84012175372282,2.50005194421776,1.61561020381342E-05
388,6.84054538610641,2.50005195107928,1.60775246106013E-05
389,6.84096562869058,2.50005195785274,1.59995862179891E-05
390,6.84138250859965,2.50005196453937,1.59222816670399E-05
391,6.84179605274089,2.50005197114039,1.58456058067729E-05
392,6.84220628780628,2.50005197765701,1.57695535280052E-05
393,6.8426132402742,2.50005198409039,1.56941197630103E-05
394,6.84301693641118,2.50005199044172,1.56192994853023E-05
395,6.84341740227355,2.50005199671214,1.55450877092559E-05
396,6.84381466370915,2.50005200290278,1.54714794896769E-05
397,6.844208746359,2.50005200901476,1.53984699214506E-05
398,6.84459967565894,2.50005201504916,1.53260541393329E-05
399,6.84498747684127,2.50005202100708,1.52542273176308E-05
400,6.84537217493642,2.50005202688958,1.5182984669849E-05
401,6.84575379477448,2.5000520326977,1.51123214483473E-05
402,6.84613236098692,2.50005203843249,1.5042232944037E-05
403,6.84650789800805,2.50005204409495,1.49727144860798E-05
404,6.84688043007672,2.5000520496861,1.49037614415726E-05
405,6.84724998123778,2.50005205520692,1.48353692152375E-05
406,6.84761657534371,2.50005206065839,1.47675332491589E-05
407,6.84798023605613,2.50005206604146,1.47002490224129E-05
408,6.84834098684729,2.50005207135709,1.46335120507345E-05
409,6.84869885100167,2.50005207660619,1.45673178863341E-05
410,6.84905385161739,2.5000520817897,1.4501662117571E-05
411,6.84940601160778,2.50005208690851,1.44365403685826E-05
412,6.84975535370279,2.50005209196351,1.43719482990942E-05
413,6.85010190045052,2.50005209695559,1.43078816040626E-05
414,6.85044567421862,2.5000521018856,1.42443360133644E-05
415,6.85078669719579,2.50005210675441,1.41813072915904E-05
416,6.85112499139316,2.50005211156284,1.41187912378008E-05
417,6.85146057864573,2.50005211631173,1.40567836851596E-05
418,6.8517934806138,2.50005212100189,1.3995280500532E-05
419,6.85212371878432,2.50005212563413,1.39342775843815E-05
420,6.85245131447235,2.50005213020923,1.38737708705875E-05
421,6.85277628882235,2.50005213472797,1.38137563261174E-05
422,6.85309866280961,2.50005213919113,1.37542299505688E-05
423,6.85341845724158,2.50005214359946,1.36951877759361E-05
424,6.8537356927592,2.50005214795371,1.36366258665648E-05
425,6.85405038983827,2.5000521522546,1.35785403188268E-05
426,6.85436256879074,2.50005215650288,1.35209272608048E-05
427,6.854672249766,2.50005216069924,1.34637828519531E-05
428,6.85497945275225,2.5000521648444,1.34071032828862E-05
429,6.85528419757773,2.50005216893904,1.33508847752111E-05
430,6.85558650391201,2.50005217298385,1.32951235811751E-05
431,6.85588639126731,2.5000521769795,1.3239815983436E-05
432,6.85618387899966,2.50005218092666,1.31849582949961E-05
433,6.85647898631025,2.50005218482598,1.31305468587857E-05
